# severity<TAB>rule<TAB>path<TAB>stable finding fingerprint
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	0f06b26a8f42158f7f02296bf9cace3b838cd2fd
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	1430cdbe6f287073d718d66ab183a029a35c912c
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	1f91f82c342b67a1cb2836157ab673f1190d3236
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	2626894ad911bd4504ef450f3d158d47b75c681f
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	506be56f15c1330c4b7efccbe0c02241e0805569
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	551f4244e36beb37d9d7bdb8cc5dde6a3f3a04d6
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	616f0b41d1401d5bd53a31a0d1a0535f6c810fff
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	64fa034dff88e3af255582063dfc025fb2382a35
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	9010fafc258c8270c598f102bc2f7d8a158e84b0
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	91957d47fcd6a25d0b2edd664e24501cfe49a579
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	c903b344e2673c8ad66c75ffc0647f9441a74bd0
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	cfea061e745ed4635914d13f3874fb8c91c9575d
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	e8ad89ad8b8e6d895ddc5204393270768ccc48a8
advisory	ROUTE_PERMISSION_REVIEW	internal/module/schedule/handler.go	eb2ded211238f2bc3779e53f9af67c7663ef2b84
advisory	WEAK_PASSWORD_HASH	internal/module/login/service.go	28267fb599ca62f3fc0db0ca90f3283d7632a8f1
advisory	WEAK_PASSWORD_HASH	internal/module/user/service.go	001403c972cf63388be0431b528aedc07da7bd44
advisory	WEAK_PASSWORD_HASH	internal/module/user/service.go	697e7074eb074640ec0d1295cd2fe4f77a5cdf37
advisory	WEAK_PASSWORD_HASH	internal/module/user/service.go	70cf2a220a2b32b45105c091957b11d5d455552b
advisory	WEAK_PASSWORD_HASH	internal/module/profile/service.go	94a3e2c3dd6f9b6222270593e101ddee25a70ebd
advisory	WEAK_PASSWORD_HASH	internal/module/profile/service.go	4bacf258e07e9736729d4c834a63ea402ded3407
advisory	WEAK_PASSWORD_HASH	internal/pkg/encode/encode.go	167b6cfabf183890714a9331de857d62a0be3584
advisory	WEAK_PASSWORD_HASH	internal/pkg/encode/encode.go	6b5c93ed34b0d9cb15bd8fa49f56a78c5f3ccb66
